0.34,-1.65328030954704,-1.40008024882516,-1.78747622978165,-3.01894381008323,-0.859057085878555,-0.0722431505347957,1
0.342,-1.65296734555922,-1.40006846135344,-1.78717126386794,-3.01923989877382,-0.858745041218483,-0.0722747988710992,1
0.344,-1.65265245446783,-1.40005702603504,-1.78686410603672,-3.0195376650568,-0.858431076045059,-0.0723066740603445,1
0.346,-1.65233594018942,-1.40004576445991,-1.78655502135613,-3.0198370146107,-0.858115494122332,-0.0723387707792774,1
0.348,-1.65201758091888,-1.40003444764422,-1.78624412888628,-3.02013812935744,-0.857798071988332,-0.0723710321114759,1
0.35,-1.65169750031567,-1.4000233846323,-1.78593119287446,-3.02044090035344,-0.857478934106419,-0.0724034856788992,1
0.352,-1.65137565920614,-1.40001247262212,-1.78561629725137,-3.02074534353446,-0.857158041427377,-0.0724361357653103,1
0.354,-1.65105210203388,-1.40000181385502,-1.7852993730934,-3.02105138858561,-0.856835439330408,-0.0724690144815513,1
0.356,-1.65072670128685,-1.39999110349061,-1.78498064080073,-3.02135919032741,-0.856510998574997,-0.0725020625013011,1
0.358,-1.65039958674596,-1.39998066648185,-1.78465985012824,-3.02166864273163,-0.85618484962518,-0.0725353032606318,1
0.36,-1.650070717214,-1.39997039522402,-1.7843370889792,-3.02197976241118,-0.855856951414656,-0.0725687412660217,1
0.362,-1.64974013934879,-1.39996039641977,-1.78401228527651,-3.02229247644868,-0.855527351569381,-0.072602409747042,1
0.364,-1.6494077191338,-1.39995035168209,-1.78368566955664,-3.02260694548857,-0.855195914286497,-0.0726362473868228,1
0.366,-1.64907359289897,-1.39994060014999,-1.78335698044422,-3.02292305946325,-0.854862776598162,-0.0726702782786326,1
0.368,-1.64873771731642,-1.39993102943643,-1.78302630977766,-3.02324083567133,-0.854527895314234,-0.0727045071638157,1
0.37,-1.64840014379933,-1.39992174335144,-1.78269359064407,-3.02356019537366,-0.854191322906049,-0.0727389703611621,1
0.372,-1.648060724225,-1.39991243123435,-1.78235904026364,-3.02388131155829,-0.853852909299296,-0.0727736008817772,1
0.374,-1.64771960905611,-1.39990342592686,-1.78202240808406,-3.02420406673384,-0.853512805720402,-0.0728084249287625,1
0.376,-1.64737679959233,-1.39989473112436,-1.78168370122173,-3.02452841802298,-0.853171014324948,-0.07284347189405,1
0.378,-1.64703214977779,-1.39988599753841,-1.78134318194992,-3.02485450583801,-0.852827387801161,-0.0728786986738845,1
0.38,-1.64668580814424,-1.39987759252208,-1.78100056268379,-3.02518222822657,-0.852482075099385,-0.072914119619384,1
0.382,-1.64633772734732,-1.3998693954553,-1.78065594197335,-3.02551160370339,-0.852135029025884,-0.0729497399155758,1
0.384,-1.64598796076971,-1.39986152447242,-1.78030924046347,-3.02584255004447,-0.851786304063236,-0.0729855973171149,1
0.386,-1.64563635461759,-1.39985362589961,-1.7799607134055,-3.02617524823829,-0.851435744389698,-0.0730216222080126,1
0.388,-1.64528306510399,-1.39984607645728,-1.77961007096963,-3.0265095748914,-0.851083507011198,-0.0730578417963352,1
0.39,-1.64492804242304,-1.39983875090171,-1.77925741543915,-3.02684554922104,-0.850729542280426,-0.0730942615397318,1
0.392,-1.64457134174177,-1.39983177429816,-1.7789026615227,-3.0271830876537,-0.850373906472762,-0.073130919476419,1
0.394,-1.6442128040432,-1.39982477232046,-1.77854608236838,-3.02752237448982,-0.850016438532479,-0.0731677456325694,1
0.396,-1.64385259081545,-1.39981814267113,-1.77818736985568,-3.02786328355469,-0.849657300737852,-0.0732047671148978,1
0.398,-1.64349080052927,-1.39981191511655,-1.77782688318618,-3.02820539466034,-0.849296592281038,-0.0732420086655148,1
0.4,-1.64312698516077,-1.39980559557395,-1.77746389023814,-3.02854997822541,-0.848933864477978,-0.0732794477227638,1
0.402,-1.64276165181565,-1.39979983376262,-1.77709899233796,-3.02889575417029,-0.848569624619191,-0.0733170905152596,1
0.404,-1.64239448344614,-1.39979404616754,-1.77673227920374,-3.02924324545876,-0.848203555246271,-0.073354923013326,1
0.406,-1.64202641082121,-1.39978953123388,-1.77636458765285,-3.02959032762995,-0.847836585751202,-0.0733928977111055,1
0.408,-1.64165509849282,-1.39978352222669,-1.77599252160715,-3.02994305720178,-0.847466386262644,-0.0734312066825999,1
0.41,-1.64128282834128,-1.39977866131538,-1.77561957050678,-3.03029543107791,-0.847095232551648,-0.073469639575837,1
0.412,-1.64090890216589,-1.39977420545868,-1.77524447662102,-3.03064936055627,-0.846722429631234,-0.073508306930072,1
0.414,-1.6405331422829,-1.39976973665302,-1.77486755351682,-3.03100502042748,-0.84634779813976,-0.0735471511455294,1
0.416,-1.64015572887482,-1.39976569566637,-1.77448845527518,-3.03136228629712,-0.845971518840855,-0.0735861921560406,1
0.418,-1.63977660429957,-1.3997619368128,-1.77410730156842,-3.03172117981707,-0.845593534276751,-0.0736254363062101,1
0.42,-1.63939583260942,-1.3997586022593,-1.77372399578198,-3.03208160353249,-0.845213909818117,-0.0736649288415064,1
0.422,-1.63901322864819,-1.3997552645482,-1.77333884971067,-3.03244377170611,-0.844832457879624,-0.0737045863885303,1
0.424,-1.63862898015749,-1.3997523779669,-1.77295151087006,-3.03280753914452,-0.844449367147582,-0.0737444413570575,1
0.426,-1.63824309505005,-1.39974992606932,-1.77256201167161,-3.03317284287359,-0.844064646787989,-0.0737845367716999,1
0.428,-1.63785537154759,-1.39974749224698,-1.77217065501914,-3.03353987652104,-0.843678093112271,-0.0738248070828271,1
0.43,-1.63746601410028,-1.39974551722765,-1.77177710263086,-3.03390850417723,-0.843289911230389,-0.0738652749093592,1
0.432,-1.63707502350816,-1.39974400564974,-1.77138136369618,-3.0342786694439,-0.842900103085044,-0.0739059794870896,1
0.434,-1.63668220258947,-1.39974249590078,-1.77098378798788,-3.03465055448053,-0.842508469836087,-0.073946863901631,1
0.436,-1.63628781906126,-1.39974162934966,-1.77058387521892,-3.03502396304035,-0.842115280370405,-0.0739879682744431,1
0.438,-1.63589160587835,-1.39974076449289,-1.77018213059401,-3.03539907458759,-0.841720266794189,-0.0740292635201462,1
0.44,-1.63549376717439,-1.39974039742171,-1.76977815829827,-3.03577577150142,-0.841323633469285,-0.0740707574371932,1
0.442,-1.63509430801262,-1.39974051987404,-1.76937198259817,-3.03615398941964,-0.84092538675298,-0.0741124944639752,1
0.444,-1.6346930188225,-1.39974065727666,-1.76896395908911,-3.03653392882975,-0.840525315128566,-0.0741544077945506,1
0.446,-1.63429011193475,-1.39974130903327,-1.76855369592011,-3.0369154482353,-0.840123631591457,-0.0741965202281584,1
0.448,-1.63388559200769,-1.39974246806694,-1.76814121632396,-3.03729848241504,-0.83972034211456,-0.0742388768992635,1
0.45,-1.6334792428682,-1.39974364736339,-1.76772688586418,-3.03768323515759,-0.839315228562005,-0.0742814104507757,1
0.452,-1.63307128348458,-1.39974535911873,-1.76731030223865,-3.03806956245916,-0.838908510564542,-0.0743241435950404,1
0.454,-1.63266171787385,-1.3997475991462,-1.7668914849458,-3.0384574026205,-0.838500193383172,-0.0743671190410184,1
0.456,-1.6322503252635,-1.39974985989462,-1.76647081975672,-3.03884695392059,-0.838090054443631,-0.0744102749658596,1
0.458,-1.63183732928785,-1.39975267333307,-1.76604788577648,-3.03923807427647,-0.837678317954621,-0.0744536310530787,1
0.46,-1.631422736748,-1.39975602466251,-1.76562271647392,-3.03963068803237,-0.837264992244121,-0.0744972397229138,1
